c0 1.0 0.0
c1 -0.896758416334 -0.442520443295
c2 0.608351314532 0.793667863849
c3 -0.194329906455 -0.980936230066
c4 -0.259817356214 0.965657776549
c5 0.660316708244 -0.750987246772
c6 -0.924471774914 0.381250491655
c7 0.997738981391 0.0672080725255
c8 -0.86498988282 -0.501789301021
c9 0.553634933535 0.832759485308
c10 -0.127963689627 -0.991778853443
c11 -0.324129902218 0.946012582627
c12 0.709296125226 -0.704910637414
c13 -0.948004637721 0.318256511102
c14 0.990966149975 0.134112227646
c15 -0.829309832863 -0.558789048852
c16 0.496414994763 0.86808533738
c17 -0.0610188162324 -0.998136615933
c18 -0.38697672074 0.922089484597
c19 0.755068078731 -0.655646395919
c20 -0.967250588274 0.253823362762
c21 0.979712132747 0.200409922281
c22 -0.789879612977 -0.613261931807
c23 0.436950248909 0.899485675249
c24 0.00620198652045 -0.999980767497
c25 -0.448073616129 0.893996663601
c26 0.797425586282 -0.60341729702
c27 -0.982122595668 0.188242415728
c28 0.964027820792 0.265801355789
c29 -0.746877528083 -0.664961621482
c30 0.375509597767 0.926818505418
c31 0.0733947436595 -0.997302968813
c32 -0.50714430595 0.861861156418
c33 0.836177105653 -0.548459522646
c34 -0.992553408131 0.121810229485
c35 0.943984139152 0.329990825674
c36 -0.70049803521 -0.713654329957
c37 0.312370878249 0.949960227811
c38 0.140255607036 -0.990115328987
c39 -0.563921670344 0.82582828101
c40 0.871147401032 -0.491021593899
c41 -0.998495857143 0.0548272128504
c42 0.919671726103 0.392688064763
c43 -0.650950864152 -0.759119866991
c44 0.247819605993 0.968806194698
c45 0.206482229338 -0.978450350793
c46 -0.618148959957 0.78606097938
c47 0.902178335442 -0.431363247228
c48 -0.999923070726 -0.0124037344813
c49 0.891200523279 0.453609553809
c50 -0.598460069058 -0.801152635734
c51 0.182147684256 0.983271183916
c52 0.271775131313 -0.962360783698
c53 -0.669580956967 0.742739080746
c54 0.929129585841 -0.3697542599
c55 -0.996828594969 -0.0795785916641
c56 0.858699278521 0.51247980357
c57 -0.543263015259 -0.839562562441
c58 0.115652083911 0.993289784246
c59 0.33583905603 -0.941919385322
c60 -0.71798508397 0.696058488345
c61 0.951879277674 -0.306473230047
c62 -0.989226423206 -0.146393591494
c63 0.822314963667 0.569032600586
c64 -0.485609305886 -0.874175955994
c65 0.0486335005392 0.998816691203
c66 0.398384304037 -0.917218592429
c67 -0.7631424557 0.646230293554
c68 0.970324535986 -0.241806316841
c69 -0.977150932741 -0.212546594054
c70 0.782212109942 0.623012211003
c71 -0.425759653158 -0.904836293339
c72 -0.0186050053325 0.999826911909
c73 0.459128043394 -0.888370102924
c74 -0.804848868844 0.593479821325
c75 0.984381950632 -0.176045946471
c76 -0.96065672939 -0.277738453006
c77 0.738572063944 0.674174537016
c78 -0.363984699433 -0.931404927289
c79 -0.0857593786778 0.996315878107
c80 0.517795588651 -0.855504370751
c81 -0.842915725449 0.538045611256
c82 0.993987953462 -0.109489489779
c83 -0.939818400555 -0.341674368336
c84 0.691592167585 0.722288220681
c85 -0.30056379335 -0.953761713494
c86 -0.152525944921 0.988299466825
c87 0.574121642985 -0.818770015973
c88 -0.877170885771 0.480178338907
c89 0.999099105772 -0.0424379175397
c90 -0.914730177935 -0.404065219456
c91 0.641484865704 0.767135690131
c92 -0.235783726607 -0.971805553733
c93 -0.218602783165 0.975813928571
c94 0.627851497881 -0.77833315271
c95 -0.907459446702 0.420139682239
c96 0.999692294742 0.0248055605427
c97 -0.885505511407 -0.464628872616
c98 0.588476745386 0.808514143438
c99 -0.169937437078 -0.98545485309
